OD ID,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment
OD24892,Normal,Female,Food and beverages,21.34,2,12.832,42.68,25-Jun-23,15:31,Debit Card
OD24893,Normal,Female,Food and beverages,49.39,1,9.928,49.39,25-Jun-23,19:16,Debit Card
OD24894,Normal,Male,Food and beverages,31.38,3,10.322,94.14,25-Jun-23,15:30,Debit Card
OD24895,Member,Female,Oil and masalas,31.43,3,22.011,94.29,25-Jun-23,16:06,Ewallet/Mo-Banking
OD24896,Normal,Male,Food and beverages,28.23,3,13.438,84.69,25-Jun-23,16:44,Cash
OD24897,Member,Female,Oil and masalas,30.33,3,4.2222,90.99,25-Jun-23,13:41,Ewallet/Mo-Banking
OD24898,Member,Male,Frozen and poultry,43.32,3,3.1432,129.96,25-Jun-23,12:58,Debit Card
OD24899,Member,Male,Frozen and poultry,23.02,3,9.103,69.06,25-Jun-23,17:38,Cash
OD24900,Member,Male,Food and beverages,38.3,3,2.39,114.9,25-Jun-23,13:57,Ewallet/Mo-Banking
OD24901,Normal,Female,Food and beverages,21.34,2,12.832,42.68,25-Jun-23,15:31,Debit Card
OD24902,Normal,Female,Food and beverages,49.39,1,9.928,49.39,25-Jun-23,19:16,Debit Card
OD24903,Normal,Female,Food and beverages,31.38,3,10.322,94.14,25-Jun-23,15:30,Debit Card
OD24904,Normal,Male,Oil and masalas,31.43,3,22.011,94.29,25-Jun-23,16:06,Ewallet/Mo-Banking
OD24905,Normal,Male,Drinks/Beverage,10.08,3,3.228,30.24,25-Jun-23,20:14,Cash
OD24906,Normal,Male,Food and beverages,28.23,3,13.438,84.69,25-Jun-23,16:44,Cash
OD24907,Normal,Female,Oil and masalas,30.33,3,4.2222,90.99,25-Jun-23,13:41,Ewallet/Mo-Banking
OD24908,Normal,Male,Frozen and poultry,43.32,3,3.1432,129.96,25-Jun-23,12:58,Debit Card
OD24909,Normal,Male,Frozen and poultry,23.02,3,9.103,69.06,25-Jun-23,17:38,Cash
OD24910,Normal,Male,Food and beverages,38.3,3,2.39,114.9,25-Jun-23,13:57,Ewallet/Mo-Banking
OD24911,Normal,Female,Food and beverages,21.34,2,12.832,42.68,25-Jun-23,15:31,Debit Card
OD24912,Normal,Female,Food and beverages,49.39,1,9.928,49.39,25-Jun-23,19:16,Debit Card
OD24913,Normal,Female,Food and beverages,31.38,3,10.322,94.14,25-Jun-23,15:30,Debit Card
OD24914,Member,Male,Oil and masalas,31.43,3,22.011,94.29,25-Jun-23,16:06,Ewallet/Mo-Banking
OD24915,Normal,Male,Drinks/Beverage,10.08,3,3.228,30.24,25-Jun-23,20:14,Cash
OD24916,Normal,Male,Food and beverages,28.23,3,13.438,84.69,25-Jun-23,16:44,Cash
OD24917,Normal,Female,Oil and masalas,30.33,3,4.2222,90.99,25-Jun-23,13:41,Ewallet/Mo-Banking
OD24918,Normal,Male,Frozen and poultry,43.32,3,3.1432,129.96,25-Jun-23,12:58,Debit Card
OD24919,Normal,Male,Frozen and poultry,23.02,3,9.103,69.06,25-Jun-23,17:38,Cash
OD24920,Normal,Male,Food and beverages,38.3,3,2.39,114.9,25-Jun-23,13:57,Ewallet/Mo-Banking
OD24921,Normal,Female,Food and beverages,21.34,2,12.832,42.68,25-Jun-23,15:31,Debit Card
OD24922,Normal,Female,Food and beverages,49.39,1,9.928,49.39,25-Jun-23,19:16,Debit Card
OD24923,Normal,Female,Food and beverages,31.38,3,10.322,94.14,25-Jun-23,15:30,Debit Card
OD24924,Normal,Male,Oil and masalas,31.43,3,22.011,94.29,25-Jun-23,16:06,Ewallet/Mo-Banking
OD24925,Normal,Male,Drinks/Beverage,10.08,3,3.228,30.24,25-Jun-23,20:14,Cash
OD24926,Normal,Male,Food and beverages,28.23,3,13.438,84.69,25-Jun-23,16:44,Cash
OD24927,Normal,Female,Oil and masalas,30.33,3,4.2222,90.99,25-Jun-23,13:41,Ewallet/Mo-Banking
OD24928,Normal,Male,Frozen and poultry,43.32,3,3.1432,129.96,25-Jun-23,12:58,Debit Card
OD24929,Normal,Male,Frozen and poultry,23.02,3,9.103,69.06,25-Jun-23,17:38,Cash
OD24930,Normal,Male,Food and beverages,38.3,3,2.39,114.9,25-Jun-23,13:57,Ewallet/Mo-Banking
OD24931,Member,Female,Food and beverages,21.34,2,12.832,42.68,25-Jun-23,15:31,Debit Card
OD24932,Normal,Female,Food and beverages,49.39,1,9.928,49.39,25-Jun-23,19:16,Debit Card
OD24933,Member,Female,Food and beverages,31.38,3,10.322,94.14,25-Jun-23,15:30,Debit Card
OD24934,Member,Male,Oil and masalas,31.43,3,22.011,94.29,25-Jun-23,16:06,Ewallet/Mo-Banking
OD24935,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24936,Member,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24937,Member,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24938,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24939,Normal,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24940,Member,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24941,Member,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24942,Normal,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD24943,Member,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24944,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24945,Member,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24946,Member,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24947,Normal,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24948,Member,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24949,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24950,Member,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD24951,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24952,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24953,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24954,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24955,Normal,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24956,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24957,Member,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24958,Normal,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD24959,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24960,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24961,Member,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24962,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24963,Normal,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24964,Member,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24965,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24966,Member,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24967,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24968,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24969,Member,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24970,Member,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24971,Member,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24972,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24973,Normal,Female,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD24974,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24975,Member,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24976,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24977,Normal,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24978,Member,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24979,Normal,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24980,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24981,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24982,Member,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24983,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24984,Member,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24985,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24986,Normal,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24987,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24988,Member,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD24989,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24990,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24991,Member,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24992,Member,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD24993,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD24994,Member,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD24995,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD24996,Member,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD24997,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD24998,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD24999,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25000,Normal,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25001,Normal,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25002,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25003,Normal,Female,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25004,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25005,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25006,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25007,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25008,Normal,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25009,Normal,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25010,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25011,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25012,Member,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25013,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25014,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25015,Member,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25016,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25017,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25018,Member,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25019,Member,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25020,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25021,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25022,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25023,Normal,Male,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25024,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25025,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25026,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25027,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25028,Member,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25029,Member,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25030,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25031,Member,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25032,Member,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25033,Normal,Female,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25034,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25035,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25036,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25037,Normal,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25038,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25039,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25040,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25041,Normal,Female,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25042,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25043,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25044,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25045,Normal,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25046,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25047,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25048,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25049,Normal,Female,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25050,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25051,Member,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25052,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25053,Member,Female,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25054,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25055,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25056,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25057,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25058,Member,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25059,Member,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25060,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25061,Member,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25062,Normal,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25063,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25064,Normal,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25065,Normal,Female,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25066,Normal,Male,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25067,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25068,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25069,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25070,Member,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25071,Member,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25072,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25073,Member,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25074,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25075,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25076,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25077,Normal,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25078,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25079,Normal,Female,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25080,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25081,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25082,Normal,Male,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25083,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25084,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25085,Normal,Male,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25086,Normal,Female,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25087,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25088,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25089,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25090,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25091,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25092,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25093,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25094,Normal,Female,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25095,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25096,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25097,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25098,Member,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25099,Member,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25100,Member,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25101,Member,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25102,Member,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25103,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25104,Member,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25105,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25106,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25107,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25108,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25109,Normal,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25110,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25111,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25112,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25113,Normal,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25114,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25115,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25116,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25117,Normal,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25118,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25119,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25120,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25121,Member,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25122,Member,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25123,Member,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25124,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25125,Normal,Male,Frozen and poultry,82.34,2,41.13,164.68,25-Jun-23,19:12,Ewallet/Mo-Banking
OD25126,Normal,Male,Drinks/Beverage,31.38,2,32.39,62.76,25-Jun-23,19:21,Cash
OD25127,Normal,Female,Drinks/Beverage,83.83,2,43.932,167.66,25-Jun-23,10:25,Ewallet/Mo-Banking
OD25128,Normal,Female,Frozen and poultry,28.84,1,2.338,28.84,25-Jun-23,14:44,Cash
OD25129,Member,Male,Drinks/Beverage,31.29,2,12.3222,62.58,25-Jun-23,14:28,Cash
OD25130,Normal,Female,Drinks/Beverage,24.83,2,13.312,49.66,25-Jun-23,16:48,Ewallet/Mo-Banking
OD25131,Normal,Female,Snacks and Fastfood,32.42,3,10.833,97.26,25-Jun-23,16:54,Ewallet/Mo-Banking
OD25132,Normal,Male,Drinks/Beverage,31.33,3,22.1192,93.99,25-Jun-23,14:06,Cash
OD25133,Normal,Male,Drinks/Beverage,93.22,3,43.349,279.66,25-Jun-23,14:43,Ewallet/Mo-Banking
OD25134,Normal,Female,Food Grains,40.23,3,14.0802,120.69,25-Jun-23,13:22,Cash
OD25135,Normal,Male,Drinks/Beverage,32.23,4,29.028,128.92,25-Jun-23,17:58,Cash
OD25136,Normal,Female,Frozen and poultry,34.44,2,13.11,68.88,25-Jun-23,17:04,Cash
OD25137,Member,Female,Food and beverages,32.22,4,29.008,128.88,25-Jun-23,19:26,Debit Card
OD25138,Member,Male,Drinks/Beverage,30.21,3,21.033,90.63,25-Jun-23,14:58,Cash
OD25139,Member,Male,Food and beverages,93.4,2,9.34,186.8,25-Jun-23,16:34,Cash
OD25140,Normal,Female,Oil and masalas,10.18,4,4.032,40.72,25-Jun-23,12:51,Debit Card
